DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,FR,2015,100.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,FR,2016,99.3,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,FR,2017,102.6,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,FR,2018,102.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,FR,2019,102.5,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,FR,2020,89.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,FR,2021,101.3,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,FR,2022,103.8,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2010,148.1,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2011,131.1,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2012,114.6,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2013,108.2,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2014,100.8,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2015,100.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2016,103.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2017,105.1,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,HR,2018,110.6,
