DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,DK,2016,107.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,DK,2017,114.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,DK,2018,122.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,DK,2019,127.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,DK,2020,135.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,DK,2021,146.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,DK,2022,156.6,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2008,108.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2009,79.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2010,61.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2011,68.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2012,86.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2013,93.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2014,95.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2016,97.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2017,111.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2018,129.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2019,143.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2020,133.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2021,155.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EE,2022,179.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2008,195.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2009,196.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2010,180.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2011,147.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2012,118.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2013,105.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2014,114.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2016,114.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2017,126.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2018,125.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2019,105.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2020,109.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2021,101.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,EL,2022,107.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2008,174.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2009,134.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2010,96.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2011,91.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2012,84.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2013,84.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2014,91.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2016,104.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2017,108.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2018,116.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2019,117.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2020,111.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2021,109.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,ES,2022,117.2,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2008,86.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2009,82.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2010,83.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2011,89.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2012,94.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2013,96.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2014,96.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2016,105.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2017,114.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2018,121.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2019,124.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2020,125.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2021,129.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FI,2022,137.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2008,99.2,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2009,98.2,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2010,98.6,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2011,101.6,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2012,102.5,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2013,102.3,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2014,101.6,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2015,100.0,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2016,100.8,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2017,104.8,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2018,108.8,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2019,115.6,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2020,111.2,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2021,124.5,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,FR,2022,130.8,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2008,106.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2009,107.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2010,102.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2011,103.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2012,105.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2013,107.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2014,108.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2016,102.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2017,107.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2018,113.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2019,118.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2020,120.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2021,124.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HR,2022,136.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2008,90.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2009,87.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2010,87.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2011,87.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2012,87.7,
