DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2012,266.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2013,303.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2014,283.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2015,320.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2016,333.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2017,403.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2018,460.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2019,598.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2020,606.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2021,638.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,MT,2022,670.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2010,30186.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2011,29794.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2012,27254.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2013,25632.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2014,25882.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2015,26394.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2016,28188.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2017,29970.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2018,32544.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2019,36001.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2020,38241.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2021,40100.0,p
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NL,2022,39965.0,p
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2010,15460.7,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2011,17386.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2012,20472.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2013,20374.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2014,20090.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2015,19691.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2016,19674.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2017,20879.7,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2018,21327.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2019,21907.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2020,20113.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2021,22904.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,NO,2022,24423.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2010,25886.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2011,30047.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2012,27784.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2013,26383.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2014,29201.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2015,33012.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2016,29262.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2017,30197.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2018,34573.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2019,36259.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2020,34605.7,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2021,32320.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PL,2022,35424.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2010,9224.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2011,8464.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2012,7168.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2013,6767.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2014,6298.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2015,6391.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2016,6523.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2017,6864.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2018,7463.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2019,8087.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2020,8298.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2021,8938.6,p
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,PT,2022,9438.1,p
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2010,10240.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2011,9123.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2012,10517.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2013,9820.7,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2014,9597.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2015,9492.7,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2016,10122.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2017,10166.7,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2018,12291.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2019,14129.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2020,14445.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2021,14942.2,p
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,RO,2022,18163.6,p
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2010,18639.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2011,21205.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2012,22669.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2013,23048.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2014,23487.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2015,25153.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2016,26040.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2017,28784.7,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2018,27996.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2019,27395.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2020,29280.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2021,31052.6,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SE,2022,30843.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2010,2010.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2011,1891.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2012,1819.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2013,1657.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2014,1852.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2015,1808.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2016,1817.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2017,2002.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2018,2287.7,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2019,2530.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2020,2504.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2021,2824.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SI,2022,3683.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2010,5490.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2011,5350.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2012,5765.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2013,4983.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2014,5251.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2015,5685.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2016,5671.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2017,6234.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2018,6501.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2019,5702.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2020,5580.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2021,5512.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,SK,2022,6542.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2010,96190.4,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2011,99042.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2012,109212.3,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2013,112167.1,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2014,126316.2,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2015,151330.9,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2016,137955.8,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2017,136374.0,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2018,139253.5,
ESTAT:NAMA_10_A10(1.0),15/05/23 23:00:00,A,CP_MEUR,F,B1G,UK,2019,147894.1,
