DATAFLOW,LAST UPDATE,freq,unit,asset10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HR,2020,5966.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HR,2021,6350.0,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HR,2022,7086.9,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,1995,3920.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,1996,4357.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,1997,5006.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,1998,5036.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,1999,5046.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2000,5817.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2001,7069.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2002,8967.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2003,8776.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2004,10343.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2005,11440.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2006,10946.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2007,11829.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2008,12782.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2009,11155.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2010,10004.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2011,9338.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2012,8495.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2013,9599.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2014,10468.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2015,11380.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2016,9220.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2017,12713.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2018,16378.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2019,19995.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2020,19010.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2021,21487.2,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,HU,2022,27188.7,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,1995,5032.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,1996,6552.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,1997,8972.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,1998,10607.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,1999,13315.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2000,15911.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2001,18166.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2002,20131.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2003,23614.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2004,28311.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2005,33519.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2006,38128.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2007,36725.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2008,29185.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2009,17074.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2010,11220.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2011,9322.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2012,9356.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2013,10807.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2014,12545.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2015,14220.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2016,16588.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2017,19525.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2018,22722.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2019,25691.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2020,23974.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2021,25880.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IE,2022,31825.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,1995,557.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,1996,643.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,1997,806.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,1998,1051.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,1999,1113.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2000,1262.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2001,1165.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2002,1177.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2003,1376.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2004,1846.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2005,2683.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2006,3142.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2007,3243.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2008,1941.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2009,923.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2010,819.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2011,764.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2012,767.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2013,902.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2014,1098.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2015,1343.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2016,1865.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2017,2491.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2018,2694.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2019,2822.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2020,2438.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2021,2544.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IS,2022,3152.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,1995,90395.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,1996,102612.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,1997,106763.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,1998,108586.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,1999,113895.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2000,125086.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2001,133281.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2002,145412.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2003,152707.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2004,162174.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2005,171247.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2006,179436.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2007,187146.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2008,186952.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2009,172655.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2010,169273.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2011,171224.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2012,155157.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2013,142304.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2014,132594.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2015,130998.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2016,131613.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2017,134773.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2018,139912.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2019,143673.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2020,135300.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2021,180131.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,IT,2022,213218.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,1995,613.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,1996,734.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,1997,1054.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,1998,1360.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,1999,1333.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2000,1292.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2001,1442.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2002,1663.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2003,2024.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2004,2277.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2005,2725.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2006,3650.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2007,5029.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2008,5545.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2009,3116.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2010,2772.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2011,3297.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2012,3266.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2013,3673.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2014,4076.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2015,4097.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2016,3984.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2017,4374.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2018,4992.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2019,5736.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2020,5840.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2021,6303.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LT,2022,7708.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,1995,1992.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,1996,1983.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,1997,1850.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,1998,2095.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,1999,2234.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2000,2600.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2001,2857.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2002,3222.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2003,3552.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2004,3517.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2005,3461.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2006,3925.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2007,4168.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2008,4803.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2009,4538.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2010,4277.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2011,5076.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2012,4657.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2013,5005.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2014,5473.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2015,5289.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2016,5830.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2017,5740.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2018,5829.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2019,6539.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2020,6389.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2021,7080.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LU,2022,8378.4,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,1995,288.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,1996,393.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,1997,367.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,1998,551.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,1999,687.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2000,939.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2001,1053.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2002,1080.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2003,1177.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2004,1580.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2005,2019.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2006,3274.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2007,4607.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2008,4348.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2009,2760.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2010,1885.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2011,2396.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2012,3105.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2013,2984.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2014,3068.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2015,3009.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2016,2398.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2017,2813.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2018,3540.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2019,3764.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2020,3547.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2021,3517.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,LV,2022,3719.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,1995,357.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,1996,434.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,1997,428.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,1998,439.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,1999,344.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2000,473.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2001,562.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2002,587.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2003,627.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2004,643.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2005,704.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2006,705.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2007,751.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2008,695.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2009,607.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2010,675.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2011,643.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2012,643.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2013,640.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2014,687.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2015,1084.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2016,928.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2017,1094.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2018,1156.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2019,1401.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2020,1388.4,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2021,1496.2,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,MT,2022,1513.1,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,1995,37199.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,1996,39067.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,1997,39616.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,1998,42130.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,1999,46881.0,
