DATAFLOW,LAST UPDATE,freq,unit,asset10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EE,2022,1874.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EL,2015,1364.6,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EL,2016,1174.2,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EL,2017,1089.4,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EL,2018,1339.5,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EL,2019,1501.7,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EL,2020,1786.0,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EL,2021,2328.1,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,EL,2022,3391.6,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,ES,2015,43526.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,ES,2016,48610.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,ES,2017,56215.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,ES,2018,64999.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,ES,2019,71712.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,ES,2020,65920.0,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,ES,2021,65590.0,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,ES,2022,72505.0,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FI,2015,12650.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FI,2016,14343.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FI,2017,15424.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FI,2018,16836.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FI,2019,16845.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FI,2020,16619.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FI,2021,17498.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FI,2022,19718.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FR,2015,128967.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FR,2016,133055.0,
